,origin,exit_time_binned,arr_time,exit_time,total,hist_total
35698,Upminster,20,0.0,0.0,0.0,0.105263157895
35699,Upminster,21,0.0,0.0,0.0,0.131578947368
35700,Upminster,22,0.0,0.0,0.0,0.0263157894737
35701,Upminster,24,0.0,0.0,0.0,0.210526315789
35702,Upminster,25,0.0,0.0,0.0,0.0263157894737
35703,Upminster Bridge,2,292.0,339.0,1.0,0.0263157894737
35704,Upminster Bridge,3,0.0,0.0,0.0,0.842105263158
35705,Upminster Bridge,4,0.0,0.0,0.0,0.973684210526
35706,Upminster Bridge,5,0.0,0.0,0.0,0.0789473684211
35707,Upminster Bridge,6,0.0,0.0,0.0,0.473684210526
35708,Upminster Bridge,7,358.0,407.0,1.0,0.447368421053
35709,Upminster Bridge,8,0.0,0.0,0.0,0.473684210526
35710,Upminster Bridge,9,0.0,0.0,0.0,1.0
35711,Upminster Bridge,10,0.0,0.0,0.0,0.763157894737
35712,Upminster Bridge,11,0.0,0.0,0.0,1.18421052632
35713,Upminster Bridge,12,435.0,485.0,1.0,0.82894736842
35714,Upminster Bridge,12,434.0,483.0,1.0,0.82894736842
35715,Upminster Bridge,13,450.0,496.0,1.0,0.868421052632
35716,Upminster Bridge,14,0.0,0.0,0.0,1.07894736842
35717,Upminster Bridge,15,485.0,536.0,1.0,0.0701754385963
35718,Upminster Bridge,15,477.0,527.0,1.0,0.0701754385963
35719,Upminster Bridge,15,476.0,527.0,1.0,0.0701754385963
35720,Upminster Bridge,16,496.0,547.0,1.0,0.105263157895
35721,Upminster Bridge,17,0.0,0.0,0.0,0.0263157894737
35722,Upminster Bridge,18,525.0,574.0,1.0,0.105263157895
35723,Upminster Bridge,20,0.0,0.0,0.0,0.0789473684211
35724,Upminster Bridge,21,0.0,0.0,0.0,0.0789473684211
35725,Upminster Bridge,22,580.0,633.0,1.0,0.0789473684211
35726,Upminster Bridge,24,0.0,0.0,0.0,0.131578947368
35727,Upney,0,0.0,0.0,0.0,0.526315789474
35728,Upney,1,0.0,0.0,0.0,0.210526315789
35729,Upney,2,305.0,338.0,1.0,0.394736842105
35730,Upney,3,0.0,0.0,0.0,0.657894736842
35731,Upney,4,0.0,0.0,0.0,1.13157894737
35732,Upney,5,336.0,377.0,1.0,0.359649122807
35733,Upney,5,352.0,387.0,1.0,0.359649122807
35734,Upney,5,345.0,379.0,1.0,0.359649122807
35735,Upney,6,0.0,0.0,0.0,0.947368421053
35736,Upney,7,381.0,410.0,1.0,0.736842105263
35737,Upney,8,392.0,428.0,1.0,1.07894736842
35738,Upney,9,409.0,439.0,1.0,0.868421052632
35739,Upney,10,425.0,458.0,1.0,0.447368421053
35740,Upney,11,435.0,468.0,1.0,1.63157894737
35741,Upney,12,449.0,484.0,1.0,1.55263157895
35742,Upney,13,470.0,506.0,1.0,0.473684210527
35743,Upney,13,470.0,505.0,1.0,0.473684210527
35744,Upney,13,473.0,509.0,1.0,0.473684210527
35745,Upney,14,480.0,521.0,1.0,0.131578947369
35746,Upney,14,480.0,520.0,1.0,0.131578947369
35747,Upney,15,495.0,533.0,1.0,0.736842105263
35748,Upney,16,0.0,0.0,0.0,0.789473684211
35749,Upney,17,0.0,0.0,0.0,0.315789473684
35750,Upney,18,0.0,0.0,0.0,0.289473684211
35751,Upney,19,556.0,596.0,1.0,0.0789473684211
35752,Upney,20,0.0,0.0,0.0,0.0526315789474
35753,Upney,21,570.0,620.0,1.0,0.157894736842
35754,Upney,23,618.0,652.0,1.0,0.184210526316
35755,Upney,24,0.0,0.0,0.0,0.184210526316
35756,Upney,25,0.0,0.0,0.0,0.105263157895
35757,Upper Warlingham,8,0.0,0.0,0.0,0.0263157894737
35758,Upper Warlingham,9,0.0,0.0,0.0,0.157894736842
35759,Upper Warlingham,10,0.0,0.0,0.0,0.105263157895
35760,Upper Warlingham,11,0.0,0.0,0.0,0.0263157894737
35761,Upper Warlingham,13,0.0,0.0,0.0,0.0263157894737
35762,Upper Warlingham,14,0.0,0.0,0.0,0.0526315789474
35763,Upper Warlingham,17,0.0,0.0,0.0,0.0526315789474
35764,Upper Warlingham,19,0.0,0.0,0.0,0.0526315789474
35765,Upper Warlingham,22,0.0,0.0,0.0,0.0263157894737
35766,Upton Park,0,0.0,0.0,0.0,0.289473684211
35767,Upton Park,1,0.0,0.0,0.0,1.23684210526
35768,Upton Park,2,308.0,338.0,1.0,1.86842105263
35769,Upton Park,3,325.0,355.0,1.0,0.40350877193
35770,Upton Park,3,317.0,351.0,1.0,0.40350877193
35771,Upton Park,3,328.0,349.0,1.0,0.40350877193
35772,Upton Park,4,337.0,365.0,1.0,0.561403508773
35773,Upton Park,4,337.0,365.0,1.0,0.561403508773
35774,Upton Park,4,339.0,366.0,1.0,0.561403508773
35775,Upton Park,5,358.0,379.0,1.0,2.07894736842
35776,Upton Park,5,358.0,381.0,1.0,2.07894736842
35777,Upton Park,6,380.0,400.0,1.0,0.666666666667
