,destination,arr_time_binned,arr_time,exit_time,total,origin,hist_total
4431,Victoria,15,528,545,1,644,1
4432,Victoria,16,549,566,1,644,1
4433,Victoria,16,546,561,1,644,1
4434,Victoria,16,555,582,1,513,1
4435,Victoria,17,562,583,1,513,1.5
4436,Victoria,17,557,575,1,513,1.5
4437,Victoria,18,583,602,1,513,1
4438,Victoria,18,573,588,1,644,1
4439,Victoria,18,583,603,1,513,1
4440,Victoria,19,595,610,1,644,1
4441,Victoria,19,590,609,1,513,1
4442,Victoria,19,588,615,1,513,1
4443,Victoria,19,599,611,1,644,1
4444,Victoria,20,611,629,1,644,1.333333333
4445,Victoria,20,614,629,1,644,1.333333333
4446,Victoria,20,602,615,1,644,1.333333333
4447,Victoria,21,624,642,1,644,0.571428571
4448,Victoria,21,622,638,1,644,0.571428571
4449,Victoria,21,623,642,1,644,0.571428571
4450,Victoria,21,617,637,1,513,0.571428571
4451,Victoria,21,621,638,1,644,0.571428571
4452,Victoria,21,630,647,1,644,0.571428571
4453,Victoria,21,624,642,1,644,0.571428571
4454,Victoria,22,640,656,1,644,1
4455,Victoria,22,640,656,1,644,1
4456,Victoria,22,643,658,1,644,1
4457,Victoria,22,640,662,1,513,1
4458,Victoria,23,649,665,1,644,1.666666667
4459,Victoria,23,656,670,1,644,1.666666667
4460,Victoria,23,659,678,1,644,1.666666667
4461,Victoria,24,671,686,1,644,0.625
4462,Victoria,24,671,688,1,513,0.625
4463,Victoria,24,661,678,1,513,0.625
4464,Victoria,24,666,684,1,644,0.625
4465,Victoria,24,661,678,1,513,0.625
4466,Victoria,24,672,688,1,644,0.625
4467,Victoria,24,668,682,1,644,0.625
4468,Victoria,24,672,688,1,644,0.625
4469,Victoria,25,685,709,1,513,0.571428571
4470,Victoria,25,688,704,1,644,0.571428571
4471,Victoria,25,681,701,1,513,0.571428571
4472,Victoria,25,687,704,1,644,0.571428571
4473,Victoria,25,683,696,1,644,0.571428571
4474,Victoria,25,685,709,1,513,0.571428571
4475,Victoria,25,683,696,1,644,0.571428571
4476,Victoria,26,691,707,1,644,0.555555556
4477,Victoria,26,701,717,1,644,0.555555556
4478,Victoria,26,692,710,1,644,0.555555556
4479,Victoria,26,695,713,1,513,0.555555556
4480,Victoria,26,699,720,1,513,0.555555556
4481,Victoria,26,697,717,1,644,0.555555556
4482,Victoria,26,696,709,1,644,0.555555556
4483,Victoria,26,695,709,1,644,0.555555556
4484,Victoria,26,692,707,1,644,0.555555556
4485,Victoria,27,720,740,1,644,1.666666667
4486,Victoria,27,714,729,1,644,1.666666667
4487,Victoria,27,720,735,1,644,1.666666667
4488,Walthamstow Central,26,695,739,1,644,1
4489,Wandsworth Town,9,446,480,1,513,1
4490,Wandsworth Town,17,559,591,1,513,1
4491,Wandsworth Town,20,601,628,1,513,1
4492,Wandsworth Town,22,643,676,1,513,0.5
4493,Wandsworth Town,22,638,677,1,513,0.5
4494,Wandsworth Town,23,657,681,1,513,1
4495,Wanstead,25,690,719,1,513,1
4496,Wanstead,27,708,730,1,513,1
4497,Wapping,25,688,703,1,644,1
4498,Warren Street,11,470,485,1,513,1
4499,Warren Street,15,527,554,1,513,1
4500,Warren Street,16,550,582,1,644,0.5
4501,Warren Street,16,545,566,1,644,0.5
4502,Warren Street,17,568,591,1,644,1
4503,Warren Street,18,577,592,1,513,0.5
4504,Warren Street,18,576,594,1,513,0.5
4505,Warren Street,21,621,636,1,513,0.333333333
4506,Warren Street,21,617,636,1,644,0.333333333
4507,Warren Street,21,627,643,1,513,0.333333333
4508,Warren Street,22,642,665,1,513,0.25
4509,Warren Street,22,645,665,1,513,0.25
4510,Warren Street,22,633,652,1,513,0.25
4511,Warren Street,22,645,665,1,513,0.25
4512,Warren Street,23,658,677,1,513,1
4513,Warren Street,24,674,692,1,513,1
4514,Warwick Avenue,11,474,499,1,513,1
4515,Warwick Avenue,21,618,644,1,513,1
4516,Waterloo,5,389,399,1,513,0.5
4517,Waterloo,5,387,398,1,513,0.5
4518,Waterloo,6,394,398,1,513,0.5
4519,Waterloo,6,395,405,1,513,0.5
4520,Waterloo,6,404,412,1,513,0.5
4521,Waterloo,6,403,411,1,513,0.5
4522,Waterloo,7,407,411,1,513,0.6
4523,Waterloo,7,406,412,1,513,0.6
4524,Waterloo,7,410,418,1,513,0.6
4525,Waterloo,7,413,422,1,513,0.6
4526,Waterloo,7,415,422,1,513,0.6
4527,Waterloo,8,429,436,1,513,0.625
4528,Waterloo,8,429,436,1,513,0.625
4529,Waterloo,8,425,429,1,513,0.625
4530,Waterloo,8,425,432,1,513,0.625
4531,Waterloo,8,430,436,1,513,0.625
4532,Waterloo,8,431,438,1,513,0.625
4533,Waterloo,8,429,436,1,513,0.625
4534,Waterloo,8,432,439,1,513,0.625
4535,Waterloo,9,444,451,1,513,1.666666667
4536,Waterloo,9,446,451,1,513,1.666666667
4537,Waterloo,9,438,443,1,513,1.666666667
4538,Waterloo,10,465,472,1,513,1
4539,Waterloo,10,452,458,1,513,1
4540,Waterloo,10,464,469,1,513,1
4541,Waterloo,10,461,469,1,513,1
4542,Waterloo,10,456,463,1,513,1
4543,Waterloo,10,458,466,1,513,1
4544,Waterloo,10,454,461,1,513,1
4545,Waterloo,11,473,478,1,513,1.5
4546,Waterloo,11,475,481,1,513,1.5
4547,Waterloo,11,472,478,1,513,1.5
4548,Waterloo,11,468,474,1,513,1.5
4549,Waterloo,11,477,483,1,513,1.5
4550,Waterloo,11,474,481,1,513,1.5
4551,Waterloo,12,483,489,1,513,0.666666667
4552,Waterloo,12,481,489,1,513,0.666666667
4553,Waterloo,12,493,501,1,513,0.666666667
4554,Waterloo,12,494,501,1,513,0.666666667
4555,Waterloo,12,482,489,1,513,0.666666667
4556,Waterloo,12,486,491,1,513,0.666666667
4557,Waterloo,12,487,495,1,513,0.666666667
4558,Waterloo,12,485,491,1,513,0.666666667
4559,Waterloo,12,490,497,1,513,0.666666667
4560,Waterloo,12,484,491,1,513,0.666666667
4561,Waterloo,12,481,486,1,513,0.666666667
4562,Waterloo,12,487,494,1,513,0.666666667
4563,Waterloo,12,485,491,1,513,0.666666667
4564,Waterloo,12,495,501,1,513,0.666666667
4565,Waterloo,12,491,497,1,513,0.666666667
4566,Waterloo,13,498,504,1,513,0.733333333
4567,Waterloo,13,499,507,1,513,0.733333333
4568,Waterloo,13,507,513,1,513,0.733333333
4569,Waterloo,13,500,507,1,513,0.733333333
4570,Waterloo,13,501,507,1,513,0.733333333
4571,Waterloo,13,506,513,1,513,0.733333333
4572,Waterloo,13,503,509,1,513,0.733333333
4573,Waterloo,13,501,507,1,513,0.733333333
4574,Waterloo,13,509,515,1,513,0.733333333
4575,Waterloo,13,497,504,1,513,0.733333333
4576,Waterloo,13,499,507,1,513,0.733333333
4577,Waterloo,13,502,509,1,513,0.733333333
4578,Waterloo,13,504,509,1,513,0.733333333
4579,Waterloo,13,499,507,1,513,0.733333333
4580,Waterloo,13,510,515,1,513,0.733333333
4581,Waterloo,14,513,518,1,513,0.625
4582,Waterloo,14,511,518,1,513,0.625
4583,Waterloo,14,512,518,1,513,0.625
4584,Waterloo,14,522,528,1,513,0.625
4585,Waterloo,14,519,528,1,513,0.625
4586,Waterloo,14,524,531,1,513,0.625
4587,Waterloo,14,516,531,1,644,0.625
4588,Waterloo,14,515,524,1,513,0.625
4589,Waterloo,14,519,528,1,513,0.625
4590,Waterloo,14,512,518,1,513,0.625
4591,Waterloo,14,520,528,1,513,0.625
4592,Waterloo,14,524,531,1,513,0.625
4593,Waterloo,14,512,518,1,513,0.625
4594,Waterloo,14,517,524,1,513,0.625
4595,Waterloo,14,520,528,1,513,0.625
4596,Waterloo,14,522,528,1,513,0.625
4597,Waterloo,14,519,528,1,513,0.625
4598,Waterloo,14,523,531,1,513,0.625
4599,Waterloo,14,518,523,1,513,0.625
4600,Waterloo,14,522,531,1,513,0.625
4601,Waterloo,14,520,528,1,513,0.625
4602,Waterloo,14,525,531,1,513,0.625
4603,Waterloo,14,525,531,1,513,0.625
4604,Waterloo,14,513,521,1,513,0.625
4605,Waterloo,15,528,533,1,513,0.464285714
4606,Waterloo,15,527,533,1,513,0.464285714
4607,Waterloo,15,531,538,1,513,0.464285714
4608,Waterloo,15,532,539,1,513,0.464285714
4609,Waterloo,15,536,541,1,513,0.464285714
4610,Waterloo,15,533,541,1,513,0.464285714
4611,Waterloo,15,533,538,1,513,0.464285714
4612,Waterloo,15,528,533,1,513,0.464285714
4613,Waterloo,15,540,547,1,513,0.464285714
4614,Waterloo,15,532,538,1,513,0.464285714
4615,Waterloo,15,531,538,1,513,0.464285714
4616,Waterloo,15,537,544,1,513,0.464285714
4617,Waterloo,15,533,539,1,513,0.464285714
4618,Waterloo,15,540,547,1,513,0.464285714
4619,Waterloo,15,526,533,1,513,0.464285714
4620,Waterloo,15,535,541,1,513,0.464285714
4621,Waterloo,15,540,547,1,513,0.464285714
4622,Waterloo,15,531,539,1,513,0.464285714
4623,Waterloo,15,528,533,1,513,0.464285714
4624,Waterloo,15,533,541,1,513,0.464285714
4625,Waterloo,15,537,544,1,513,0.464285714
4626,Waterloo,15,527,533,1,513,0.464285714
4627,Waterloo,15,539,544,1,513,0.464285714
4628,Waterloo,15,536,544,1,513,0.464285714
4629,Waterloo,15,526,536,1,513,0.464285714
4630,Waterloo,15,538,544,1,513,0.464285714
4631,Waterloo,15,538,544,1,513,0.464285714
4632,Waterloo,15,537,543,1,513,0.464285714
4633,Waterloo,16,543,550,1,513,0.8
4634,Waterloo,16,547,553,1,513,0.8
4635,Waterloo,16,550,556,1,513,0.8
4636,Waterloo,16,553,559,1,513,0.8
4637,Waterloo,16,543,550,1,513,0.8
4638,Waterloo,16,548,553,1,513,0.8
4639,Waterloo,16,545,553,1,513,0.8
4640,Waterloo,16,548,554,1,513,0.8
4641,Waterloo,16,543,550,1,513,0.8
4642,Waterloo,16,551,559,1,513,0.8
4643,Waterloo,16,554,562,1,513,0.8
4644,Waterloo,16,543,550,1,513,0.8
4645,Waterloo,16,554,562,1,513,0.8
4646,Waterloo,16,550,556,1,513,0.8
4647,Waterloo,16,551,559,1,513,0.8
4648,Waterloo,17,560,567,1,513,0.833333333
4649,Waterloo,17,570,576,1,513,0.833333333
4650,Waterloo,17,562,567,1,513,0.833333333
4651,Waterloo,17,563,570,1,513,0.833333333
4652,Waterloo,17,570,576,1,513,0.833333333
4653,Waterloo,17,566,574,1,513,0.833333333
4654,Waterloo,17,560,567,1,513,0.833333333
4655,Waterloo,17,559,567,1,513,0.833333333
4656,Waterloo,17,559,564,1,513,0.833333333
4657,Waterloo,17,570,576,1,513,0.833333333
4658,Waterloo,17,560,567,1,513,0.833333333
4659,Waterloo,17,569,576,1,513,0.833333333
4660,Waterloo,18,571,579,1,513,0.647058824
4661,Waterloo,18,578,585,1,513,0.647058824
4662,Waterloo,18,581,587,1,513,0.647058824
4663,Waterloo,18,577,584,1,513,0.647058824
4664,Waterloo,18,578,585,1,513,0.647058824
4665,Waterloo,18,584,590,1,513,0.647058824
4666,Waterloo,18,574,582,1,513,0.647058824
4667,Waterloo,18,579,584,1,513,0.647058824
4668,Waterloo,18,585,593,1,513,0.647058824
4669,Waterloo,18,571,579,1,513,0.647058824
4670,Waterloo,18,581,587,1,513,0.647058824
4671,Waterloo,18,573,582,1,513,0.647058824
4672,Waterloo,18,578,585,1,513,0.647058824
4673,Waterloo,18,575,582,1,513,0.647058824
4674,Waterloo,18,573,582,1,513,0.647058824
4675,Waterloo,18,585,594,1,513,0.647058824
4676,Waterloo,18,581,587,1,513,0.647058824
4677,Waterloo,19,588,593,1,513,0.692307692
4678,Waterloo,19,598,607,1,513,0.692307692
4679,Waterloo,19,600,607,1,513,0.692307692
4680,Waterloo,19,590,597,1,513,0.692307692
4681,Waterloo,19,591,603,1,513,0.692307692
4682,Waterloo,19,595,607,1,513,0.692307692
4683,Waterloo,19,590,597,1,513,0.692307692
4684,Waterloo,19,599,607,1,513,0.692307692
4685,Waterloo,19,598,607,1,513,0.692307692
4686,Waterloo,19,587,593,1,513,0.692307692
4687,Waterloo,19,593,602,1,513,0.692307692
4688,Waterloo,19,588,603,1,513,0.692307692
4689,Waterloo,19,594,603,1,513,0.692307692
4690,Waterloo,20,601,607,1,513,0.75
4691,Waterloo,20,606,612,1,513,0.75
4692,Waterloo,20,614,619,1,513,0.75
4693,Waterloo,20,611,619,1,513,0.75
4694,Waterloo,20,611,619,1,513,0.75
4695,Waterloo,20,605,609,1,513,0.75
4696,Waterloo,20,601,607,1,513,0.75
4697,Waterloo,20,607,612,1,513,0.75
4698,Waterloo,20,606,612,1,513,0.75
4699,Waterloo,20,603,610,1,513,0.75
4700,Waterloo,20,609,614,1,513,0.75
4701,Waterloo,20,609,614,1,513,0.75
4702,Waterloo,21,624,632,1,513,0.533333333
4703,Waterloo,21,624,632,1,513,0.533333333
4704,Waterloo,21,629,635,1,513,0.533333333
4705,Waterloo,21,626,635,1,513,0.533333333
4706,Waterloo,21,625,632,1,513,0.533333333
4707,Waterloo,21,622,628,1,513,0.533333333
4708,Waterloo,21,627,635,1,513,0.533333333
4709,Waterloo,21,626,635,1,513,0.533333333
4710,Waterloo,21,616,623,1,513,0.533333333
4711,Waterloo,21,626,635,1,513,0.533333333
4712,Waterloo,21,623,632,1,513,0.533333333
4713,Waterloo,21,628,635,1,513,0.533333333
4714,Waterloo,21,624,632,1,513,0.533333333
4715,Waterloo,21,627,635,1,513,0.533333333
4716,Waterloo,21,623,641,1,513,0.533333333
4717,Waterloo,22,637,643,1,513,0.625
4718,Waterloo,22,638,643,1,513,0.625
4719,Waterloo,22,637,643,1,513,0.625
4720,Waterloo,22,639,647,1,513,0.625
4721,Waterloo,22,639,664,1,513,0.625
4722,Waterloo,22,639,664,1,513,0.625
4723,Waterloo,22,643,650,1,513,0.625
4724,Waterloo,22,638,643,1,513,0.625
4725,Waterloo,22,643,650,1,513,0.625
4726,Waterloo,22,643,650,1,513,0.625
4727,Waterloo,22,643,650,1,513,0.625
4728,Waterloo,22,642,647,1,513,0.625
4729,Waterloo,22,640,646,1,513,0.625
4730,Waterloo,22,638,647,1,513,0.625
4731,Waterloo,22,639,647,1,513,0.625
4732,Waterloo,22,642,650,1,513,0.625
4733,Waterloo,23,655,663,1,513,1.111111111
4734,Waterloo,23,651,656,1,513,1.111111111
4735,Waterloo,23,649,657,1,513,1.111111111
4736,Waterloo,23,648,656,1,513,1.111111111
4737,Waterloo,23,660,665,1,513,1.111111111
4738,Waterloo,23,660,665,1,513,1.111111111
4739,Waterloo,23,655,662,1,513,1.111111111
4740,Waterloo,23,657,662,1,513,1.111111111
4741,Waterloo,23,649,656,1,513,1.111111111
4742,Waterloo,24,671,676,1,513,1.222222222
4743,Waterloo,24,667,677,1,513,1.222222222
4744,Waterloo,24,666,677,1,513,1.222222222
4745,Waterloo,24,671,676,1,513,1.222222222
4746,Waterloo,24,665,677,1,513,1.222222222
4747,Waterloo,24,665,677,1,513,1.222222222
4748,Waterloo,24,671,676,1,513,1.222222222
4749,Waterloo,24,674,679,1,513,1.222222222
4750,Waterloo,24,668,676,1,513,1.222222222
4751,Waterloo,25,678,684,1,513,0.647058824
4752,Waterloo,25,677,684,1,513,0.647058824
4753,Waterloo,25,682,688,1,513,0.647058824
4754,Waterloo,25,683,689,1,513,0.647058824
4755,Waterloo,25,690,697,1,513,0.647058824
4756,Waterloo,25,685,692,1,513,0.647058824
4757,Waterloo,25,681,688,1,513,0.647058824
4758,Waterloo,25,678,684,1,513,0.647058824
4759,Waterloo,25,690,697,1,513,0.647058824
4760,Waterloo,25,686,691,1,513,0.647058824
4761,Waterloo,25,690,697,1,513,0.647058824
4762,Waterloo,25,689,697,1,513,0.647058824
4763,Waterloo,25,682,688,1,513,0.647058824
4764,Waterloo,25,686,704,1,644,0.647058824
4765,Waterloo,25,689,697,1,513,0.647058824
4766,Waterloo,25,682,688,1,513,0.647058824
4767,Waterloo,25,682,703,1,513,0.647058824
4768,Waterloo,26,695,704,1,513,0.777777778
4769,Waterloo,26,697,704,1,513,0.777777778
4770,Waterloo,26,702,707,1,513,0.777777778
4771,Waterloo,26,692,697,1,513,0.777777778
4772,Waterloo,26,693,704,1,513,0.777777778
4773,Waterloo,26,693,704,1,513,0.777777778
4774,Waterloo,26,700,707,1,513,0.777777778
4775,Waterloo,26,695,704,1,513,0.777777778
4776,Waterloo,26,699,704,1,513,0.777777778
4777,Waterloo,26,693,704,1,513,0.777777778
4778,Waterloo,26,694,704,1,513,0.777777778
4779,Waterloo,26,699,704,1,513,0.777777778
4780,Waterloo,26,691,697,1,513,0.777777778
4781,Waterloo,26,700,707,1,513,0.777777778
4782,Waterloo,26,692,697,1,513,0.777777778
4783,Waterloo,26,691,697,1,513,0.777777778
4784,Waterloo,26,700,707,1,513,0.777777778
4785,Waterloo,26,695,704,1,513,0.777777778
4786,Waterloo,27,709,718,1,513,1.083333333
4787,Waterloo,27,716,723,1,513,1.083333333
4788,Waterloo,27,707,718,1,513,1.083333333
4789,Waterloo,27,718,723,1,513,1.083333333
4790,Waterloo,27,719,726,1,513,1.083333333
4791,Waterloo,27,717,723,1,513,1.083333333
4792,Waterloo,27,716,723,1,513,1.083333333
4793,Waterloo,27,715,803,1,644,1.083333333
4794,Waterloo,27,710,718,1,513,1.083333333
4795,Waterloo,27,706,711,1,513,1.083333333
4796,Waterloo,27,719,727,1,513,1.083333333
4797,Waterloo,27,708,723,1,644,1.083333333
4798,Waterloo JLE,6,393,405,1,513,1
4799,Waterloo JLE,23,652,674,1,644,1
4800,Waterloo JLE,25,684,696,1,644,1
4801,Waterloo JLE,26,696,707,1,513,1
4802,Watford Junction,9,446,484,1,513,1
4803,Watford Junction,23,658,701,1,513,1
4804,Watford Junction,25,680,730,1,644,1
4805,Wembley Central,25,679,721,1,513,1
4806,West Acton,27,718,757,1,513,1
4807,West Dulwich,22,640,682,1,513,1
4808,West Ham,8,429,446,1,513,1
4809,West Ham,9,444,465,1,644,1
4810,West Ham,27,708,738,1,644,1
4811,West Hampstead,27,713,738,1,513,1
4812,West India Quay,12,495,514,1,513,1
4813,West India Quay,14,513,538,1,644,1
4814,West Kensington,11,470,500,1,644,1
4815,West Kensington,12,491,517,1,644,1
4816,West Kensington,22,633,661,1,644,1
4817,West Kensington,24,668,696,1,644,1
4818,West Kensington,26,694,722,1,644,1
4819,West Ruislip,27,713,762,1,513,1
4820,West Silvertown,24,664,691,1,513,1
4821,West Silvertown,26,692,720,1,513,1
4822,West_Brompton,11,478,502,1,644,1
4823,West_Brompton,14,519,560,1,513,1
4824,Westbourne Park,9,443,473,1,644,1
4825,Westferry,8,424,436,1,644,1
4826,Westferry,12,482,496,1,644,0.5
4827,Westferry,12,486,498,1,513,0.5
4828,Westferry,13,510,523,1,644,1
4829,Westferry,15,539,552,1,513,2
4830,Westferry,16,550,563,1,513,2
4831,Westferry,17,568,580,1,513,1
4832,Westferry,20,609,623,1,513,1
4833,Westferry,21,622,638,1,513,0.5
4834,Westferry,21,621,638,1,513,0.5
4835,Westferry,22,636,648,1,513,1
4836,Westferry,25,682,698,1,513,1
4837,Westferry,26,696,711,1,513,1
4838,Westferry,27,715,729,1,513,1
4839,Westminster,4,374,389,1,644,1
4840,Westminster,7,408,418,1,644,1
4841,Westminster,7,416,427,1,644,1
4842,Westminster,8,434,451,1,644,1
4843,Westminster,9,437,451,1,644,0.5
4844,Westminster,9,448,461,1,644,0.5
4845,Westminster,12,482,496,1,644,1
4846,Westminster,12,490,501,1,644,1
4847,Westminster,13,501,512,1,644,1
4848,Westminster,13,506,516,1,644,1
4849,Westminster,14,520,532,1,644,3
4850,Westminster,16,541,554,1,644,2
4851,Westminster,16,542,556,1,644,2
4852,Westminster,17,562,581,1,644,0.4
4853,Westminster,17,559,581,1,513,0.4
4854,Westminster,17,558,570,1,644,0.4
4855,Westminster,17,560,579,1,644,0.4
4856,Westminster,17,557,570,1,644,0.4
4857,Westminster,18,578,590,1,644,1
4858,Westminster,18,575,588,1,644,1
4859,Westminster,19,600,610,1,644,0.5
4860,Westminster,19,596,607,1,644,0.5
4861,Westminster,19,594,607,1,644,0.5
4862,Westminster,19,594,607,1,644,0.5
4863,Westminster,20,611,631,1,513,1.5
4864,Westminster,20,604,617,1,644,1.5
4865,Westminster,21,627,641,1,644,1.5
4866,Westminster,21,617,629,1,644,1.5
4867,Westminster,22,642,655,1,644,3
4868,Westminster,24,667,677,1,644,1.5
4869,Westminster,24,663,682,1,513,1.5
4870,Westminster,25,681,693,1,644,0.75
4871,Westminster,25,689,704,1,644,0.75
4872,Westminster,25,684,694,1,644,0.75
4873,Westminster,25,681,693,1,644,0.75
4874,Westminster,26,694,706,1,644,3
4875,White City,4,371,396,1,513,1
4876,White City,8,431,458,1,513,1
4877,White City,9,442,469,1,513,0.5
4878,White City,9,449,476,1,513,0.5
4879,White City,9,446,472,1,513,0.5
4880,White City,9,450,478,1,513,0.5
4881,White City,10,463,489,1,513,2
4882,White City,11,475,500,1,513,0.5
4883,White City,11,472,499,1,513,0.5
4884,White City,11,472,499,1,513,0.5
4885,White City,11,472,496,1,513,0.5
4886,White City,12,481,515,1,644,1
4887,White City,13,501,529,1,513,1
4888,White City,13,496,522,1,513,1
4889,White City,14,516,545,1,513,0.666666667
4890,White City,14,517,549,1,513,0.666666667
4891,White City,14,520,550,1,513,0.666666667
4892,White City,15,531,558,1,513,0.333333333
4893,White City,15,532,558,1,513,0.333333333
4894,White City,15,537,562,1,513,0.333333333
4895,White City,17,560,587,1,513,2
4896,White City,18,574,608,1,644,1
4897,White City,19,591,623,1,644,1
4898,White City,20,604,629,1,513,1
4899,White City,21,623,648,1,513,1
4900,White City,22,635,663,1,513,1
4901,White City,24,664,688,1,513,1
4902,Whitechapel,7,411,422,1,644,1
4903,Whitechapel,8,423,433,1,644,1
4904,Whitechapel,8,433,445,1,644,1
4905,Whitechapel,9,437,448,1,644,1.5
4906,Whitechapel,9,439,451,1,644,1.5
4907,Whitechapel,10,461,473,1,644,2
4908,Whitechapel,11,474,497,1,644,2
4909,Whitechapel,12,488,501,1,644,0.6
4910,Whitechapel,12,487,497,1,644,0.6
4911,Whitechapel,12,492,504,1,644,0.6
4912,Whitechapel,12,483,492,1,644,0.6
4913,Whitechapel,12,491,504,1,644,0.6
4914,Whitechapel,13,499,510,1,644,1.333333333
4915,Whitechapel,13,509,521,1,644,1.333333333
4916,Whitechapel,13,503,512,1,644,1.333333333
4917,Whitechapel,14,517,530,1,644,0.625
4918,Whitechapel,14,521,532,1,644,0.625
4919,Whitechapel,14,512,522,1,644,0.625
4920,Whitechapel,14,522,535,1,644,0.625
4921,Whitechapel,14,515,529,1,644,0.625
4922,Whitechapel,14,515,530,1,644,0.625
4923,Whitechapel,14,516,529,1,644,0.625
4924,Whitechapel,14,525,536,1,644,0.625
4925,Whitechapel,15,537,547,1,644,1.5
4926,Whitechapel,15,531,543,1,644,1.5
4927,Whitechapel,16,551,568,1,644,1
4928,Whitechapel,16,542,552,1,644,1
4929,Whitechapel,17,566,578,1,644,1
4930,Whitechapel,17,567,579,1,644,1
4931,Whitechapel,18,571,583,1,644,0.2
4932,Whitechapel,18,575,588,1,644,0.2
4933,Whitechapel,18,575,588,1,644,0.2
4934,Whitechapel,18,580,597,1,644,0.2
4935,Whitechapel,18,575,588,1,644,0.2
4936,Whitechapel,20,602,616,1,644,0.5
4937,Whitechapel,20,604,616,1,644,0.5
4938,Whitechapel,21,627,636,1,644,0.333333333
4939,Whitechapel,21,628,639,1,644,0.333333333
4940,Whitechapel,21,627,636,1,644,0.333333333
4941,Whitechapel,22,632,647,1,644,2
4942,Whitechapel,23,652,664,1,644,0.333333333
4943,Whitechapel,23,659,681,1,513,0.333333333
4944,Whitechapel,23,651,664,1,644,0.333333333
4945,Whitechapel,25,688,697,1,644,1
4946,Whitechapel,26,693,703,1,644,1
4947,Whitechapel,27,716,727,1,644,1
4948,Willesden Green,4,364,393,1,513,1
4949,Willesden Green,6,395,427,1,644,1
4950,Willesden Green,13,501,534,1,513,1
4951,Willesden Junction,10,458,499,1,513,1
4952,Wimbledon,11,475,505,1,513,1
4953,Wimbledon,12,495,522,1,513,1
4954,Wimbledon,14,512,546,1,513,0.5
4955,Wimbledon,14,522,553,1,513,0.5
4956,Wimbledon,17,560,593,1,513,1
4957,Wimbledon,20,609,637,1,513,1
4958,Wimbledon,24,665,704,1,513,1
4959,Wimbledon,25,684,733,1,644,0.333333333
4960,Wimbledon,25,680,730,1,644,0.333333333
4961,Wimbledon,25,680,730,1,644,0.333333333
